"Código","Título","Universidad","Nivel académico","Rama","Ámbito","Estado","Detalle"
"4011000","Diplomado en Ciencias Empresariales","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4008000","Diplomado en Enfermería","Varias Universidades","Ciclo Corto","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4009000","Diplomado en Fisioterapia","Varias Universidades","Ciclo Corto","Ciencias de la Salud","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4019000","Diplomado en Relaciones Laborales","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4010000","Diplomado en Trabajo Social","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1002000","Ingeniero Agrónomo","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1002000","Ingeniero Agrónomo","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1008000","Ingeniero de Telecomunicación","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1008000","Ingeniero de Telecomunicación","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1011000","Ingeniero en Informática","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1011000","Ingeniero en Informática","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1011000","Ingeniero en Informática","Varias Universidades","Sólo Segundo Ciclo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1009000","Ingeniero Industrial","Varias Universidades","Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"1009000","Ingeniero Industrial","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5110000","Ingeniero Técnico Agrícola, Especialidad en Explotaciones Agropecuarias","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5111000","Ingeniero Técnico Agrícola, Especialidad en Hortofruticultura y Jardinería","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5112000","Ingeniero Técnico Agrícola, Especialidad en Industrias Agrarias y Alimentarias","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5101000","Ingeniero Técnico de Telecomunicación, Especialidad en Sonido e Imagen","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5048000","Ingeniero Técnico en Informática de Gestión","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5098000","Ingeniero Técnico Industrial, Especialidad en Electricidad","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5095000","Ingeniero Técnico Industrial, Especialidad en Mecánica","Varias Universidades","Ciclo Corto","Ingeniería y Arquitectura","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3037000","Licenciado en Administración y Dirección de Empresas","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3037000","Licenciado en Administración y Dirección de Empresas","Varias Universidades","Sólo Segundo Ciclo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3037000","Licenciado en Administración y Dirección de Empresas","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3024000","Licenciado en Derecho","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3024000","Licenciado en Derecho","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3038000","Licenciado en Economía","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3038000","Licenciado en Economía","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3041000","Licenciado en Sociología","Varias Universidades","Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"3041000","Licenciado en Sociología","Varias Universidades","Segundo Ciclo de Ciclo Largo","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4030000","Maestro-Especialidad de Educación Infantil","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4034000","Maestro-Especialidad de Educación Musical","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4031000","Maestro-Especialidad de Educación Primaria","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4032000","Maestro-Especialidad de Lengua Extranjera","Varias Universidades","Ciclo Corto","Ciencias Sociales y Jurídicas","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"4000941","Doctor en Programa Oficial de Posgrado en agrobiología ambiental","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000602","Doctor en Programa Oficial de Posgrado en Biotecnología","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000605","Doctor en Programa Oficial de Posgrado en Energías Renovables: Generación Eléctrica","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000832","Doctor en Programa Oficial de Posgrado en física, química y materiales","(Conjunto)","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000606","Doctor en Programa Oficial de Posgrado en Historia, Espacio y Patrimonio","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000604","Doctor en Programa Oficial de Posgrado en Ingeniería de Materiales y Fabricación","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000944","Doctor en Programa Oficial de Posgrado en matemática avanzada y profesional","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000942","Doctor en Programa Oficial de Posgrado en química sintética e industrial","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000611","Doctor en Programa Oficial de Posgrado en Tecnologías Avanzadas de Diseño","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000608","Doctor en Programa Oficial de Posgrado en Tecnologías de las Comunicaciones","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000609","Doctor en Programa Oficial de Posgrado en Trabajo Social","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"4000943","Doctor en Programa Oficial de Posgrado en transmisión y construcción del conocimiento musical","Universidad Pública de Navarra","Doctor - RD 56/2005 (2)","","","Autorizado por Comunidad Aut&oacute;noma","(TITULACIÓN EXTINGUIDA)"
"5600410","Programa de Doctorado en Agroalimentación por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600937","Programa de Doctorado en Agrobiología Ambiental por la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600411","Programa de Doctorado en Biotecnología por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600412","Programa de Doctorado en Ciencias de la Salud por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600413","Programa de Doctorado en Ciencias y Tecnologías Industriales por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600726","Programa de Doctorado en Derecho Privado por la Universidad de Salamanca y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600414","Programa de Doctorado en Economía, Empresa y Derecho por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600272","Programa de Doctorado en Economía, Organización y Gestión (Business Economics) / Doctorate Program in Economics, Management and Organization por la Universidad Autónoma de Barcelona; la Universidad Pública de Navarra y la Universitat de les Illes Balears","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA POR ACREDITACIÓN INSTITUCIONAL)"
"5601001","Programa de Doctorado en Humanidades y Ciencias Sociales por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600647","Programa de Doctorado en Matemáticas y Estadística por la Universidad de La Laguna; la Universidad de Oviedo; la Universidad de Zaragoza; la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601241","Programa de Doctorado en Patrimonio, Sociedades y Espacios de Frontera por la Universidad de La Rioja; la Universidad de Lleida; la Universidad de Zaragoza y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5600980","Programa de Doctorado en Química Sintética e Industrial por la Universidad del País Vasco/Euskal Herriko Unibertsitatea y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601514","Programa de Doctorado en Salud Global: Determinantes e Interacción de la Salud Humana, Animal y Ambiental por la Universidad de La Rioja; la Universidad de Lleida; la Universidad de Zaragoza y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.",""
"5601424","Programa de Doctorado en Sistemas Eficientes de Producción y Calidad Agroalimentaria por la Universidad de La Rioja; la Universidad de Lleida; la Universidad de Zaragoza y la Universidad Pública de Navarra","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.",""
"5600814","Programa de Doctorado en Tecnologías de las Comunicaciones, Bioingeniería y de las Energías Renovables por la Universidad Pública de Navarra","Universidad Pública de Navarra","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5601308","Programa de Doctorado en Trabajo Social por la Universidad de Murcia; la Universidad Pública de Navarra y la Universidad Rovira i Virgili","(Conjunto)","Doctor - RD 99/2011 (0)","","","Publicado en B.O.E.","(TITULACIÓN RENOVADA)"
"5310756","Programa Oficial de Doctorado en Agrobiología Ambiental","(Conjunto)","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5311522","Programa Oficial de Doctorado en Artes y Humanidades","Universidad Pública de Navarra","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5311523","Programa Oficial de Doctorado en Biotecnología","Universidad Pública de Navarra","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310987","Programa Oficial de Doctorado en Ciencias","Universidad Pública de Navarra","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5311524","Programa Oficial de Doctorado en Ciencias de la Salud","Universidad Pública de Navarra","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5311525","Programa Oficial de Doctorado en Ciencias Sociales y Jurídicas","Universidad Pública de Navarra","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5310568","Programa Oficial de Doctorado en Derecho Privado Patrimonial","(Conjunto)","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
"5311526","Programa Oficial de Doctorado en Desarrollo de las Capacidades Musicales","Universidad Pública de Navarra","Doctor - RD 1393/2007 (1)","","","Publicado en B.O.E.","(TITULACIÓN EXTINGUIDA)"
